id,name,protein,dietary_fiber,sugar,category_id
671,＜貝類＞　ばかがい　生,10.9,0,2.4,2
672,＜貝類＞　（はまぐり類）　はまぐり　生,6.1,0,1.8,2
673,＜貝類＞　（はまぐり類）　はまぐり　水煮,14.9,0,2.9,2
674,＜貝類＞　（はまぐり類）　はまぐり　焼き,13.3,0,2.8,2
675,＜貝類＞　（はまぐり類）　はまぐり　つくだ煮,27.0,0,21.4,2
676,＜貝類＞　（はまぐり類）　ちょうせんはまぐり　生,6.5,0,2.7,2
677,＜貝類＞　ほたてがい　生,13.5,0,1.5,2
678,＜貝類＞　ほたてがい　水煮,17.6,0,1.9,2
679,＜貝類＞　ほたてがい　貝柱　生,16.9,0,3.5,2
680,＜貝類＞　ほたてがい　貝柱　焼き,23.8,0,4.6,2
681,＜貝類＞　ほたてがい　貝柱　煮干し,65.7,0,7.6,2
682,＜貝類＞　ほたてがい　貝柱　水煮缶詰,19.5,0,1.5,2
683,＜貝類＞　ほっきがい　生,11.1,0,3.8,2
684,＜貝類＞　みるがい　水管　生,18.3,0,0.3,2
685,＜えび・かに類＞　（えび類）　あまえび　生,19.8,0,0.1,2
686,＜えび・かに類＞　（えび類）　いせえび　生,20.9,0,0,2
687,＜えび・かに類＞　（えび類）　くるまえび　養殖　生,21.6,0,0,2
688,＜えび・かに類＞　（えび類）　くるまえび　養殖　ゆで,28.2,0,0,2
689,＜えび・かに類＞　（えび類）　くるまえび　養殖　焼き,23.5,0,0,2
690,＜えび・かに類＞　（えび類）　さくらえび　生,16.6,0,0,2
691,＜えび・かに類＞　（えび類）　さくらえび　ゆで,18.2,0,0,2
692,＜えび・かに類＞　（えび類）　さくらえび　素干し,64.9,0,0,2
693,＜えび・かに類＞　（えび類）　さくらえび　煮干し,59.1,0,0,2
694,＜えび・かに類＞　（えび類）　大正えび　生,21.7,0,0.1,2
695,＜えび・かに類＞　（えび類）　しばえび　生,18.7,0,0.1,2
696,＜えび・かに類＞　（えび類）　バナメイえび　養殖　生,19.6,0,0.7,2
697,＜えび・かに類＞　（えび類）　バナメイえび　養殖　天ぷら,20.0,0.9,5.6,2
698,＜えび・かに類＞　（えび類）　ブラックタイガー　養殖　生,18.4,0,0.3,2
699,＜えび・かに類＞　（えび類）　加工品　干しえび,48.6,0,0,2
700,＜えび・かに類＞　（えび類）　加工品　つくだ煮,25.9,0,0,2
701,＜えび・かに類＞　（かに類）　がざみ　生,14.4,0,0.3,2
702,＜えび・かに類＞　（かに類）　毛がに　生,15.8,0,0.2,2
703,＜えび・かに類＞　（かに類）　毛がに　ゆで,18.4,0,0.2,2
704,＜えび・かに類＞　（かに類）　ずわいがに　生,13.9,0,0.1,2
705,＜えび・かに類＞　（かに類）　ずわいがに　ゆで,15.0,0,0.1,2
706,＜えび・かに類＞　（かに類）　ずわいがに　水煮缶詰,16.3,0,0.2,2
707,＜えび・かに類＞　（かに類）　たらばがに　生,13.0,0,0.2,2
708,＜えび・かに類＞　（かに類）　たらばがに　ゆで,17.5,0,0.3,2
709,＜えび・かに類＞　（かに類）　たらばがに　水煮缶詰,20.6,0,0.1,2
710,＜えび・かに類＞　（かに類）　加工品　がん漬,8.4,0,0,2
711,＜いか・たこ類＞　（いか類）　あかいか　生,17.9,0,0,2
712,＜いか・たこ類＞　（いか類）　けんさきいか　生,17.5,0,0.1,2
713,＜いか・たこ類＞　（いか類）　こういか　生,14.9,0,0.1,2
714,＜いか・たこ類＞　（いか類）　するめいか　生,17.9,0,0.1,2
715,＜いか・たこ類＞　（いか類）　するめいか　水煮,21.9,0,0.1,2
716,＜いか・たこ類＞　（いか類）　するめいか　焼き,23.6,0,0.1,2
717,＜いか・たこ類＞　（いか類）　するめいか　胴　皮つき　生,18.6,0,0.1,2
718,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　生,18.6,0,0.1,2
719,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　天ぷら,16.7,0.8,5.5,2
720,＜いか・たこ類＞　（いか類）　するめいか　耳・足　生,16.9,0,0,2
721,＜いか・たこ類＞　（いか類）　ほたるいか　生,11.8,0,0.2,2
722,＜いか・たこ類＞　（いか類）　ほたるいか　ゆで,17.7,0,0.4,2
723,＜いか・たこ類＞　（いか類）　ほたるいか　くん製,43.1,0,21.3,2
724,＜いか・たこ類＞　（いか類）　ほたるいか　つくだ煮,27.0,0,22.9,2
725,＜いか・たこ類＞　（いか類）　やりいか　生,17.6,0,0.4,2
726,＜いか・たこ類＞　（いか類）　加工品　するめ,69.2,0,0.4,2
727,＜いか・たこ類＞　（いか類）　加工品　さきいか,45.5,0,17.3,2
728,＜いか・たこ類＞　（いか類）　加工品　くん製,35.2,0,12.8,2
729,＜いか・たこ類＞　（いか類）　加工品　切りいかあめ煮,22.7,0,46.1,2
730,＜いか・たこ類＞　（いか類）　加工品　いかあられ,20.0,0,49.1,2
731,＜いか・たこ類＞　（いか類）　加工品　塩辛,15.2,0,6.5,2
732,＜いか・たこ類＞　（いか類）　加工品　味付け缶詰,21.4,0,7.7,2
733,＜いか・たこ類＞　（たこ類）　いいだこ　生,14.6,0,0.1,2
734,＜いか・たこ類＞　（たこ類）　まだこ　生,16.4,0,0.1,2
735,＜いか・たこ類＞　（たこ類）　まだこ　ゆで,21.7,0,0.1,2
736,＜いか・たこ類＞　（たこ類）　みずだこ　生,13.4,0,0.1,2
737,＜その他＞　あみ　つくだ煮,19.1,0,0,2
738,＜その他＞　あみ　塩辛,12.9,0,0,2
739,＜その他＞　うに　生うに,16.0,0,3.3,2
740,＜その他＞　うに　粒うに,17.2,0,15.6,2
741,＜その他＞　うに　練りうに,13.5,0,22.4,2
742,＜その他＞　おきあみ　生,15.0,0,0,2
743,＜その他＞　おきあみ　ゆで,13.8,0,0,2
744,＜その他＞　くらげ　塩蔵　塩抜き,5.2,0,0,2
745,＜その他＞　しゃこ　ゆで,19.2,0,0.2,2
746,＜その他＞　なまこ　生,4.6,0,0.5,2
747,＜その他＞　なまこ　このわた,11.4,0,0.5,2
748,＜その他＞　ほや　生,5.0,0,0.8,2
749,＜その他＞　ほや　塩辛,11.6,0,3.8,2
750,＜水産練り製品＞　かに風味かまぼこ,12.1,0,9.2,2
751,＜水産練り製品＞　黒はんぺん,11.2,0.9,12.8,2
752,＜水産練り製品＞　昆布巻きかまぼこ,8.9,0,0,2
753,＜水産練り製品＞　す巻きかまぼこ,12.0,0,8.7,2
754,＜水産練り製品＞　蒸しかまぼこ,12.0,0,9.7,2
755,＜水産練り製品＞　焼き抜きかまぼこ,16.2,0,7.4,2
756,＜水産練り製品＞　焼き竹輪,12.2,0,13.5,2
757,＜水産練り製品＞　だて巻,14.6,0,17.6,2
758,＜水産練り製品＞　つみれ,12.0,0,6.5,2
759,＜水産練り製品＞　なると,7.6,0,11.6,2
760,＜水産練り製品＞　はんぺん,9.9,0,11.4,2
761,＜水産練り製品＞　さつま揚げ,12.5,0,13.9,2
762,＜水産練り製品＞　魚肉ハム,13.4,0,11.1,2
763,＜水産練り製品＞　魚肉ソーセージ,11.5,0,12.6,2
764,アーティチョーク　花らい　生,2.3,8.7,2.6,3
765,アーティチョーク　花らい　ゆで,2.1,8.6,2.2,3
766,あさつき　葉　生,4.2,3.3,2.3,3
767,あさつき　葉　ゆで,4.2,3.4,3.9,3
768,あしたば　茎葉　生,3.3,5.6,1.1,3
769,あしたば　茎葉　ゆで,2.9,5.3,1.3,3
770,アスパラガス　若茎　生,2.6,1.8,2.1,3
771,アスパラガス　若茎　ゆで,2.6,2.1,2.5,3
772,アスパラガス　若茎　油いため,2.9,2.1,2,3
773,アスパラガス　水煮缶詰,2.4,1.7,2.6,3
774,アロエ　葉　生,0,0.4,0.3,3
775,いんげんまめ　さやいんげん　若ざや　生,1.8,2.4,2.7,3
776,いんげんまめ　さやいんげん　若ざや　ゆで,1.8,2.6,2.9,3
777,（うど類）　うど　茎　生,0.8,1.4,2.9,3
778,（うど類）　うど　茎　水さらし,0.6,1.6,1.8,3
779,（うど類）　やまうど　茎　生,1.1,1.8,2.5,3
780,うるい　葉　生,1.9,3.3,0.7,3
781,えだまめ　生,11.7,5.0,3.8,3
782,えだまめ　ゆで,11.5,4.6,4.3,3
783,えだまめ　冷凍,13.0,7.3,3.3,3
784,エンダイブ　葉　生,1.2,2.2,0.7,3
785,（えんどう類）　トウミョウ　茎葉　生,3.8,3.3,0.7,3
786,（えんどう類）　トウミョウ　芽ばえ　生,3.8,2.2,1,3
787,（えんどう類）　トウミョウ　芽ばえ　ゆで,3.6,3.5,0.3,3
788,（えんどう類）　トウミョウ　芽ばえ　油いため,5.0,3.0,1.3,3
789,（えんどう類）　さやえんどう　若ざや　生,3.1,3.0,4.5,3
790,（えんどう類）　さやえんどう　若ざや　ゆで,3.2,3.1,3.9,3
791,（えんどう類）　スナップえんどう　若ざや　生,2.9,2.5,7.4,3
792,（えんどう類）　グリンピース　生,6.9,7.7,7.6,3
793,（えんどう類）　グリンピース　ゆで,8.3,8.6,9.9,3
794,（えんどう類）　グリンピース　冷凍,5.8,9.3,7.8,3
795,（えんどう類）　グリンピース　冷凍　ゆで,6.2,10.3,7.5,3
796,（えんどう類）　グリンピース　冷凍　油いため,6.3,9.3,8.9,3
797,（えんどう類）　グリンピース　水煮缶詰,3.6,6.9,12.8,3
798,おおさかしろな　葉　生,1.4,1.8,0.4,3
799,おおさかしろな　葉　ゆで,1.6,2.2,0.9,3
800,おおさかしろな　塩漬,1.3,3.1,1.4,3
801,おかひじき　茎葉　生,1.4,2.5,0.9,3
802,おかひじき　茎葉　ゆで,1.2,2.7,1.1,3
803,オクラ　果実　生,2.1,5.0,1.6,3
804,オクラ　果実　ゆで,2.1,5.2,2.4,3
805,かぶ　葉　生,2.3,2.9,1,3
806,かぶ　葉　ゆで,2.3,3.7,0.7,3
807,かぶ　根　皮つき　生,0.7,1.5,3.1,3
808,かぶ　根　皮つき　ゆで,0.7,1.8,2.9,3
809,かぶ　根　皮なし　生,0.6,1.4,3.4,3
810,かぶ　根　皮なし　ゆで,0.6,1.7,3.3,3
811,かぶ　漬物　塩漬　葉,2.3,3.6,2.4,3
812,かぶ　漬物　塩漬　根　皮つき,1.0,1.9,3,3
813,かぶ　漬物　塩漬　根　皮なし,0.8,2.0,2.7,3
814,かぶ　漬物　ぬかみそ漬　葉,3.3,4.0,3.1,3
815,かぶ　漬物　ぬかみそ漬　根　皮つき,1.5,2.0,3.9,3
816,かぶ　漬物　ぬかみそ漬　根　皮なし,1.4,1.8,5.1,3
817,（かぼちゃ類）　日本かぼちゃ　果実　生,1.6,2.8,8.1,3
818,（かぼちゃ類）　日本かぼちゃ　果実　ゆで,1.9,3.6,9.7,3
819,（かぼちゃ類）　西洋かぼちゃ　果実　生,1.9,3.5,17.1,3
820,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで,1.6,4.1,17.2,3
821,（かぼちゃ類）　西洋かぼちゃ　果実　焼き,2.5,5.3,22.4,3
822,（かぼちゃ類）　西洋かぼちゃ　果実　冷凍,2.2,4.2,14.3,3
823,（かぼちゃ類）　そうめんかぼちゃ　果実　生,0.7,1.5,4.6,3
824,からしな　葉　生,3.3,3.7,1,3
825,からしな　塩漬,4.0,5.0,2.2,3
826,カリフラワー　花序　生,3.0,2.9,2.3,3
827,カリフラワー　花序　ゆで,2.7,3.2,1.9,3
828,かんぴょう　乾,6.3,30.1,38,3
829,かんぴょう　ゆで,0.7,5.3,1.9,3
830,かんぴょう　甘煮,2.3,5.5,31,3
831,きく　花びら　生,1.4,3.4,3.1,3
832,きく　花びら　ゆで,1.0,2.9,2.8,3
833,きく　菊のり,11.6,29.6,43.9,3
834,（キャベツ類）　キャベツ　結球葉　生,1.3,1.8,3.4,3
835,（キャベツ類）　キャベツ　結球葉　ゆで,0.9,2.0,2.6,3
836,（キャベツ類）　キャベツ　結球葉　油いため,1.6,2.2,3.7,3
837,（キャベツ類）　グリーンボール　結球葉　生,1.4,1.6,2.7,3
838,（キャベツ類）　レッドキャベツ　結球葉　生,2.0,2.8,3.9,3
839,きゅうり　果実　生,1.0,1.1,1.9,3
840,きゅうり　漬物　塩漬,1.0,1.3,2.4,3
841,きゅうり　漬物　しょうゆ漬,3.2,3.4,7.4,3
842,きゅうり　漬物　ぬかみそ漬,1.5,1.5,4.7,3
843,きゅうり　漬物　ピクルス　スイート型,0.3,1.7,16.6,3
844,きゅうり　漬物　ピクルス　サワー型,1.4,1.4,1.1,3
845,ぎょうじゃにんにく　葉　生,3.5,3.3,3.3,3
846,キンサイ　茎葉　生,1.1,2.5,1,3
847,キンサイ　茎葉　ゆで,1.1,2.9,0.6,3
848,クレソン　茎葉　生,2.1,2.5,0,3
849,くわい　塊茎　生,6.3,2.4,24.2,3
850,くわい　塊茎　ゆで,6.2,2.8,24.4,3
851,ケール　葉　生,2.1,3.7,1.9,3
852,コールラビ　球茎　生,1.0,1.9,3.2,3
853,コールラビ　球茎　ゆで,1.0,2.3,2.9,3
854,こごみ　若芽　生,3.0,5.2,0.1,3
855,ごぼう　根　生,1.8,5.7,9.7,3
856,ごぼう　根　ゆで,1.5,6.1,7.6,3
857,こまつな　葉　生,1.5,1.9,0.5,3
858,こまつな　葉　ゆで,1.6,2.4,0.6,3
859,コリアンダー　葉　生,1.4,4.2,0.4,3
860,ザーサイ　漬物,2.5,4.6,0,3
861,さんとうさい　葉　生,1.0,2.2,0.5,3
862,さんとうさい　葉　ゆで,1.4,2.5,0.4,3
863,さんとうさい　塩漬,1.5,3.0,1,3
864,しかくまめ　若ざや　生,2.4,3.2,0.6,3
865,ししとう　果実　生,1.9,3.6,2.1,3
866,ししとう　果実　油いため,1.9,3.6,2.2,3
867,しそ　葉　生,3.9,7.3,0.2,3
868,しそ　実　生,3.4,8.9,0,3
869,じゅうろくささげ　若ざや　生,2.5,4.2,0.6,3
870,じゅうろくささげ　若ざや　ゆで,2.8,4.5,1.7,3
871,しゅんぎく　葉　生,2.3,3.2,0.7,3
872,しゅんぎく　葉　ゆで,2.7,3.7,0.8,3
873,じゅんさい　若葉　水煮びん詰,0.4,1.0,0,3
874,（しょうが類）　葉しょうが　根茎　生,0.5,1.6,0.5,3
875,（しょうが類）　しょうが　根茎　皮なし　生,0.9,2.1,4.5,3
876,（しょうが類）　しょうが　根茎　皮なし　生　おろし,0.7,7.4,8.6,3
877,（しょうが類）　しょうが　根茎　皮なし　生　おろし汁,0.4,0.3,3.2,3
878,（しょうが類）　しょうが　漬物　酢漬,0.3,2.2,1.7,3
879,（しょうが類）　しょうが　漬物　甘酢漬,0.2,1.8,8.9,3
880,（しょうが類）　新しょうが　根茎　生,0.3,1.9,0.8,3
881,しろうり　果実　生,0.9,1.2,2.1,3
882,しろうり　漬物　塩漬,1.0,2.2,1.5,3
883,しろうり　漬物　奈良漬,4.6,2.6,37.4,3
884,ずいき　生ずいき　生,0.5,1.6,2.5,3
885,ずいき　生ずいき　ゆで,0.4,2.1,1,3
886,ずいき　干しずいき　乾,6.6,25.8,37.7,3
887,ずいき　干しずいき　ゆで,0.5,3.1,0.3,3
888,すいぜんじな　葉　生,0.6,4.0,0.6,3
889,すぐきな　葉　生,1.9,4.0,1.4,3
890,すぐきな　根　生,0.6,1.7,3,3
891,すぐきな　すぐき漬,2.6,5.2,0.9,3
892,ズッキーニ　果実　生,1.3,1.3,1.5,3
893,せり　茎葉　生,2.0,2.5,0.8,3
894,せり　茎葉　ゆで,2.1,2.8,0.6,3
895,セロリ　葉柄　生,0.4,1.5,2.1,3
896,ぜんまい　生ぜんまい　若芽　生,1.7,3.8,2.8,3
897,ぜんまい　生ぜんまい　若芽　ゆで,1.1,3.5,0.6,3
898,ぜんまい　干しぜんまい　干し若芽　乾,14.6,34.8,36,3
899,ぜんまい　干しぜんまい　干し若芽　ゆで,1.7,5.2,1.6,3
900,そらまめ　未熟豆　生,10.9,2.6,12.9,3
901,そらまめ　未熟豆　ゆで,10.5,4.0,12.9,3
902,タアサイ　葉　生,1.3,1.9,0.3,3
903,タアサイ　葉　ゆで,1.1,2.1,0.2,3
904,（だいこん類）　かいわれだいこん　芽ばえ　生,2.1,1.9,1.4,3
905,（だいこん類）　葉だいこん　葉　生,2.0,2.6,0.7,3
906,（だいこん類）　だいこん　葉　生,2.2,4.0,1.3,3
907,（だいこん類）　だいこん　葉　ゆで,2.2,3.6,1.8,3
908,（だいこん類）　だいこん　根　皮つき　生,0.5,1.4,2.7,3
909,（だいこん類）　だいこん　根　皮つき　ゆで,0.4,1.6,2.9,3
910,（だいこん類）　だいこん　根　皮なし　生,0.4,1.3,2.8,3
911,（だいこん類）　だいこん　根　皮なし　生　おろし,0.6,5.1,2.9,3
912,（だいこん類）　だいこん　根　皮なし　生　おろし汁,0.3,0.1,2.6,3
913,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い,0.6,4.7,2.5,3
914,（だいこん類）　だいこん　根　皮なし　ゆで,0.5,1.7,2.3,3
915,（だいこん類）　切干しだいこん　乾,9.7,21.3,48.4,3
916,（だいこん類）　切干しだいこん　ゆで,0.9,3.7,0.4,3
917,（だいこん類）　切干しだいこん　油いため,1.5,5.6,2,3
918,（だいこん類）　漬物　いぶりがっこ,1.1,7.1,13.9,3
919,（だいこん類）　漬物　ぬかみそ漬,1.3,1.8,4.9,3
920,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,0.6,2.3,8.5,3
921,（だいこん類）　漬物　たくあん漬　干しだいこん漬,1.9,3.7,1.8,3
922,（だいこん類）　漬物　守口漬,5.3,3.3,41,3
923,（だいこん類）　漬物　べったら漬,0.4,1.6,11.5,3
924,（だいこん類）　漬物　みそ漬,2.1,2.1,9.3,3
925,（だいこん類）　漬物　福神漬,2.7,3.9,29.4,3
926,（たいさい類）　つまみな　葉　生,1.9,2.3,1.3,3
927,（たいさい類）　たいさい　葉　生,0.9,1.6,1.9,3
928,（たいさい類）　たいさい　塩漬,1.6,2.5,1.8,3
929,たかな　葉　生,1.8,2.5,1.7,3
930,たかな　たかな漬,1.9,4.0,2.2,3
931,たけのこ　若茎　生,3.6,2.8,1.5,3
932,たけのこ　若茎　ゆで,3.5,3.3,2.2,3
933,たけのこ　水煮缶詰,2.7,2.3,1.7,3
934,たけのこ　めんま　塩蔵　塩抜き,1.0,3.5,0.1,3
935,（たまねぎ類）　たまねぎ　りん茎　生,1.0,1.5,6.9,3
936,（たまねぎ類）　たまねぎ　りん茎　水さらし,0.6,1.5,4.6,3
937,（たまねぎ類）　たまねぎ　りん茎　ゆで,0.8,1.7,5.6,3
938,（たまねぎ類）　たまねぎ　りん茎　油いため,1.4,2.7,9.3,3
939,（たまねぎ類）　たまねぎ　りん茎　油いため　（あめ色たまねぎ）,3.2,0,0,3
940,（たまねぎ類）　赤たまねぎ　りん茎　生,0.9,1.7,7.3,3
941,（たまねぎ類）　葉たまねぎ　りん茎及び葉　生,1.8,3.0,4.6,3
942,たらのめ　若芽　生,4.2,4.2,0.1,3
943,たらのめ　若芽　ゆで,4.0,3.6,0.5,3
944,チコリ　若芽　生,1.0,1.1,2.8,3
945,ちぢみゆきな　葉　生,3.6,3.9,1.8,3
946,ちぢみゆきな　葉　ゆで,3.8,4.3,0.9,3
947,チンゲンサイ　葉　生,0.6,1.2,0.8,3
948,チンゲンサイ　葉　ゆで,0.9,1.5,0.9,3
949,チンゲンサイ　葉　油いため,0.8,1.4,0.8,3
950,つくし　胞子茎　生,3.5,8.1,0,3
951,つくし　胞子茎　ゆで,3.4,6.7,0,3
952,つるな　茎葉　生,1.8,2.3,0.5,3
953,つるにんじん　根　生,1.0,17.1,2.7,3
954,つるむらさき　茎葉　生,0.7,2.2,0.4,3
955,つるむらさき　茎葉　ゆで,0.9,3.1,0.1,3
956,つわぶき　葉柄　生,0.4,2.5,3.1,3
957,つわぶき　葉柄　ゆで,0.3,2.3,2.1,3
958,とうがらし　葉･果実　生,3.4,5.7,1.5,3
959,とうがらし　葉･果実　油いため,4.0,6.3,2.2,3
960,とうがらし　果実　生,3.9,10.3,6,3
961,とうがらし　果実　乾,14.7,46.4,12,3
962,とうがん　果実　生,0.5,1.3,2.5,3
963,とうがん　果実　ゆで,0.6,1.5,2.2,3
964,（とうもろこし類）　スイートコーン　未熟種子　生,3.6,3.0,13.8,3
965,（とうもろこし類）　スイートコーン　未熟種子　ゆで,3.5,3.1,15.5,3
966,（とうもろこし類）　スイートコーン　未熟種子　電子レンジ調理,4.2,3.4,15.7,3
967,（とうもろこし類）　スイートコーン　未熟種子　穂軸つき　冷凍,3.5,2.8,15.9,3
968,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍,2.9,4.8,15,3
969,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　ゆで,2.8,6.2,12.5,3
970,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　油いため,2.9,4.7,14.2,3
971,（とうもろこし類）　スイートコーン　缶詰　クリームスタイル,1.7,1.8,16.8,3
972,（とうもろこし類）　スイートコーン　缶詰　ホールカーネルスタイル,2.3,3.3,14.5,3
973,（とうもろこし類）　ヤングコーン　幼雌穂　生,2.3,2.7,3.3,3
974,（トマト類）　赤色トマト　果実　生,0.7,1.0,3.7,3
975,（トマト類）　赤色ミニトマト　果実　生,1.1,1.4,5.8,3
976,（トマト類）　黄色トマト　果実　生,1.1,1.3,1.9,3
977,（トマト類）　ドライトマト,14.2,21.7,45.6,3
978,（トマト類）　加工品　ホール　食塩無添加,0.9,1.3,3.1,3
979,（トマト類）　加工品　トマトジュース　食塩添加,0.7,0.7,3.3,3
980,（トマト類）　加工品　トマトジュース　食塩無添加,0.7,0.7,3.3,3
981,（トマト類）　加工品　ミックスジュース　食塩添加,0.6,0.7,3.6,3
982,（トマト類）　加工品　ミックスジュース　食塩無添加,0.6,0.7,3.6,3
983,トレビス　葉　生,1.1,2.0,1.9,3
984,とんぶり　ゆで,6.1,7.1,5.8,3
985,ながさきはくさい　葉　生,1.3,2.2,0.4,3
986,ながさきはくさい　葉　ゆで,2.2,2.4,1,3
987,（なす類）　なす　果実　生,1.1,2.2,2.9,3
988,（なす類）　なす　果実　ゆで,1.0,2.1,2.4,3
989,（なす類）　なす　果実　油いため,1.5,2.6,3.7,3
990,（なす類）　なす　果実　天ぷら,1.6,1.9,10.1,3
991,（なす類）　べいなす　果実　生,1.1,2.4,2.9,3
992,（なす類）　べいなす　果実　素揚げ,1.0,1.8,4.9,3
993,（なす類）　漬物　塩漬,1.4,2.7,2.5,3
994,（なす類）　漬物　ぬかみそ漬,1.7,2.7,3.4,3
995,（なす類）　漬物　こうじ漬,5.5,4.2,14,3
996,（なす類）　漬物　からし漬,2.6,4.2,26.5,3
997,（なす類）　漬物　しば漬,1.4,4.4,2.6,3
998,なずな　葉　生,4.3,5.4,1.6,3
999,（なばな類）　和種なばな　花らい・茎　生,4.4,4.2,1.6,3
1000,（なばな類）　和種なばな　花らい・茎　ゆで,4.7,4.3,0,3
1001,（なばな類）　洋種なばな　茎葉　生,4.1,3.7,2.3,3
1002,（なばな類）　洋種なばな　茎葉　ゆで,3.6,4.1,1.2,3
1003,にがうり　果実　生,1.0,2.6,1.3,3
1004,にがうり　果実　油いため,1.2,2.8,1.8,3
1005,（にら類）　にら　葉　生,1.7,2.7,1.3,3
1006,（にら類）　にら　葉　ゆで,2.6,4.3,1.4,3
1007,（にら類）　にら　葉　油いため,1.9,3.5,1.4,3
1008,（にら類）　花にら　花茎・花らい　生,1.9,2.8,3.1,3
1009,（にら類）　黄にら　葉　生,2.1,2.0,1.3,3
1010,（にんじん類）　葉にんじん　葉　生,1.1,2.7,1,3
1011,（にんじん類）　にんじん　根　皮つき　生,0.7,2.8,6.5,3
1012,（にんじん類）　にんじん　根　皮つき　ゆで,0.6,3.0,5.4,3
1013,（にんじん類）　にんじん　根　皮なし　生,0.8,2.4,6.3,3
1014,（にんじん類）　にんじん　根　皮なし　ゆで,0.7,2.8,5.7,3
1015,（にんじん類）　にんじん　根　皮なし　油いため,1.1,3.1,9.3,3
1016,（にんじん類）　にんじん　根　皮なし　素揚げ,1.0,1.1,12.8,3
1017,（にんじん類）　にんじん　根　皮　生,0.7,3.8,3.5,3
1018,（にんじん類）　にんじん　根　冷凍,0.8,4.1,4.1,3
1019,（にんじん類）　にんじん　根　冷凍　ゆで,0.7,3.5,3.5,3
1020,（にんじん類）　にんじん　根　冷凍　油いため,0.9,4.2,5.1,3
1021,（にんじん類）　にんじん　グラッセ,0.7,2.6,10.1,3
1022,（にんじん類）　にんじん　ジュース　缶詰,0.6,0.2,6.5,3
1023,（にんじん類）　きんとき　根　皮つき　生,1.8,3.9,5.7,3
1024,（にんじん類）　きんとき　根　皮つき　ゆで,1.9,4.3,4.9,3
1025,（にんじん類）　きんとき　根　皮なし　生,1.8,3.6,6.1,3
1026,（にんじん類）　きんとき　根　皮なし　ゆで,1.9,4.1,5.5,3
1027,（にんじん類）　ミニキャロット　根　生,0.7,2.7,4.8,3
1028,（にんにく類）　にんにく　りん茎　生,6.4,6.2,21.3,3
1029,（にんにく類）　にんにく　りん茎　油いため,8.2,6.8,23.8,3
1030,（にんにく類）　茎にんにく　花茎　生,1.9,3.8,6.8,3
1031,（にんにく類）　茎にんにく　花茎　ゆで,1.7,3.8,6.9,3
1032,（ねぎ類）　根深ねぎ　葉　軟白　生,1.4,2.5,5.8,3
1033,（ねぎ類）　根深ねぎ　葉　軟白　ゆで,1.3,2.5,4.3,3
1034,（ねぎ類）　根深ねぎ　葉　軟白　油いため,1.6,2.7,6.8,3
1035,（ねぎ類）　葉ねぎ　葉　生,1.9,3.2,3.3,3
1036,（ねぎ類）　葉ねぎ　葉　油いため,2.1,3.9,4,3
1037,（ねぎ類）　こねぎ　葉　生,2.0,2.5,2.9,3
1038,のざわな　葉　生,0.9,2.0,1.5,3
1039,のざわな　漬物　塩漬,1.2,2.5,1.6,3
1040,のざわな　漬物　調味漬,1.7,3.1,2.3,3
1041,のびる　りん茎葉　生,3.2,6.9,8.6,3
1042,はくさい　結球葉　生,0.8,1.3,1.9,3
1043,はくさい　結球葉　ゆで,0.9,1.4,1.5,3
1044,はくさい　漬物　塩漬,1.5,1.8,1.5,3
1045,はくさい　漬物　キムチ,2.3,2.2,3.2,3
1046,パクチョイ　葉　生,1.6,1.8,0.9,3
1047,バジル　葉　生,2.0,4.0,0,3
1048,パセリ　葉　生,4.0,6.8,1,3
1049,はつかだいこん　根　生,0.8,1.2,1.9,3
1050,はなっこりー　生,3.6,3.1,2.3,3
1051,はやとうり　果実　白色種　生,0.6,1.2,3.7,3
1052,はやとうり　果実　白色種　塩漬,0.6,1.6,2.8,3
1053,はやとうり　果実　緑色種　生,0.6,1.2,3.7,3
1054,ビーツ　根　生,1.6,2.7,6.6,3
1055,ビーツ　根　ゆで,1.5,2.9,7.3,3
1056,（ピーマン類）　青ピーマン　果実　生,0.9,2.3,2.8,3
1057,（ピーマン類）　青ピーマン　果実　油いため,0.9,2.4,3,3
1058,（ピーマン類）　赤ピーマン　果実　生,1.0,1.6,5.6,3
1059,（ピーマン類）　赤ピーマン　果実　油いため,1.0,1.6,6,3
1060,（ピーマン類）　オレンジピーマン　果実　生,0.9,1.8,2.4,3
1061,（ピーマン類）　オレンジピーマン　果実　油いため,1.1,0,0,3
1062,（ピーマン類）　黄ピーマン　果実　生,0.8,1.3,5.3,3
1063,（ピーマン類）　黄ピーマン　果実　油いため,0.8,1.3,5.6,3
1064,（ピーマン類）　トマピー　果実　生,1.0,1.6,5.9,3
1065,ひのな　根・茎葉　生,1.0,3.0,1.7,3
1066,ひのな　根・茎葉　甘酢漬,1.4,4.7,12.6,3
1067,ひろしまな　葉　生,1.5,2.4,1.8,3
1068,ひろしまな　塩漬,1.2,2.4,0.9,3
